id,nanswers
"4803570","3"
"4805890","1"
"4810175","1"
"4811519","2"
"4813409","2"
"4814372","1"
"4817580","1"
"4819368","3"
"4821001","1"
"4826938","0"
"4828758","2"
"4830973","2"
"4834469","3"
"4835451","4"
"4835600","1"
"4838763","2"
"4838797","2"
"4839371","2"
"4841693","2"
"4843278","2"
"4844644","3"
"4845822","6"
"4846599","7"
"4846936","1"
"4847435","1"
"4847977","2"
"4850773","3"
"4851361","2"
"4851871","2"
"4857791","3"
"4859475","1"
"4862325","3"
"4871128","2"
"4871992","1"
"4874186","3"
"4879755","2"
"4882927","3"
"4890322","1"
"4891893","3"
"4892398","3"
"4895171","1"
"4899876","2"
"4900091","4"
"4900918","3"
"4902668","6"
"4902864","1"
"4904674","5"
"4906907","5"
"4907409","3"
"4907622","5"
"4908868","2"
"4909426","2"
"4911723","2"
"4913525","1"
"4916172","4"
"4916709","1"
"4917524","2"
"4917757","2"
"4918639","1"
"4919374","2"
"4920200","1"
"4921285","1"
"4925824","1"
"4926290","1"
"4928228","1"
"4928698","2"
"4929524","1"
"4930879","4"
"4930979","2"
"4931339","1"
"4933843","2"
"4934509","1"
"4937332","2"
"4938916","1"
"4939750","2"
"4942417","1"
"4943467","1"
"4944042","4"
"4944244","2"
"4944588","2"
"4950651","7"
"4951011","4"
"4951468","3"
"4955250","3"
"4957002","3"
"4959055","2"
"4965569","4"
"4969570","1"
"4972924","1"
"4975532","1"
"4981180","1"
"4982143","1"
"4991084","3"
"4999884","4"
"5000448","1"
"5003643","4"
"5004119","3"
"5007489","2"
"5009954","1"
"5019788","6"
"5019942","2"
"5020945","5"
"5021228","4"
"5023071","2"
"5027605","2"
"5031372","4"
"5031662","5"
"5033536","2"
"5034410","1"
"5035136","2"
"5037038","1"
"5037247","2"
"5041512","4"
"5046122","2"
"5048213","4"
"5048895","3"
"5049776","3"
"5051844","5"
"5053845","2"
"5055072","1"
"5055743","1"
"5055896","1"
"5059151","7"
"5060824","2"
"5062569","3"
"5067725","1"
"5068755","2"
"5078970","1"
"5080729","2"
"5082603","2"
"5083619","3"
"5083932","1"
"5084268","1"
"5088249","0"
"5088862","2"
"5090890","4"
"5092739","2"
"5095503","1"
"5099878","1"
"5100189","7"
"5100848","4"
"5102527","4"
"5103800","2"
"5103846","1"
"5103884","2"
"5105389","2"
"5106508","1"
"5106668","2"
"5115144","3"
"5115845","2"
"5118364","1"
"5123584","1"
"5128983","1"
"5132265","1"
"5132766","4"
"5134751","2"
"5140786","1"
"5145638","3"
"5147217","4"
"5147335","2"
"5147826","5"
"5153643","2"
"5154473","1"
"5154829","1"
"5160106","2"
"5161504","4"
"5163597","2"
"5164012","2"
"5167174","2"
"5168755","3"
"5173837","1"
"5175775","0"
"5175846","2"
"5179189","1"
"5182414","1"
"5188192","3"
"5191121","2"
"5191545","3"
"5191812","1"
"5192272","2"
"5192965","3"
"5193477","2"
"5194288","1"
"5197368","4"
"5204039","1"
"5209909","2"
"5211132","5"
"5211409","3"
"5211479","1"
"5212814","4"
"5213064","3"
"5213622","2"
"5217032","2"
"5217409","1"
"5217598","1"
"5218734","2"
"5221950","2"
"5222553","1"
"5225249","2"
"5226232","2"
"5227259","2"
"5230942","2"
"5231041","4"
"5232908","4"
"5233512","6"
"5233940","2"
"5235058","5"
"5235441","5"
"5236584","5"
"5237335","1"
"5237970","2"
"5238131","9"
"5239414","5"
"5245224","3"
"5248416","1"
"5250647","2"
"5250975","2"
"5253751","5"
"5255656","1"
"5256955","1"
"5258556","6"
"5258860","4"
"5263673","8"
"5264723","7"
"5265760","1"
"5267588","2"
"5267919","1"
"5268978","1"
"5274693","2"
"5277692","1"
"5279654","4"
"5280486","1"
"5281367","2"
"5282123","7"
"5284102","4"
"5284333","3"
"5285388","3"
"5288676","1"
"5288744","1"
"5293967","2"
"5294241","2"
"5294957","5"
"5296216","1"
"5296324","3"
"5297343","4"
"5297389","2"
"5299793","2"
"5305854","4"
"5307132","3"
"5311796","2"
"5313708","1"
"5314203","2"
"5315242","2"
"5318478","2"
"5320077","3"
"5320158","1"
"5320713","3"
"5321220","1"
"5321861","2"
"5322184","2"
"5323855","2"
"5326897","4"
"5328842","3"
"5329525","1"
"5329602","2"
"5335596","2"
"5337323","2"
"5343521","5"
"5348108","1"
"5348550","1"
"5349720","3"
"5355320","2"
"5361001","1"
"5361726","4"
"5363342","3"
"5364338","2"
"5365927","3"
"5366447","1"
"5367285","2"
"5367319","5"
"5368728","1"
"5369666","2"
"5371026","1"
"5376404","3"
"5378921","3"
"5383124","2"
"5384944","4"
"5385175","2"
"5385722","0"
"5386179","1"
"5386206","3"
"5386442","3"
"5393338","2"
"5397992","1"
"5398973","1"
"5401281","4"
"5402803","3"
"5406441","1"
"5412178","1"
"5414232","3"
"5418987","7"
"5420206","1"
"5421171","1"
"5422220","1"
"5422693","1"
"5422832","1"
"5424306","1"
"5424685","5"
"5424965","3"
"5427594","3"
"5429681","1"
"5430893","2"
"5434361","1"
"5439568","2"
"5440335","1"
"5442381","1"
"5442548","1"
"5446362","4"
"5446495","3"
"5447571","3"
"5447681","1"
"5448692","1"
"5449356","1"
"5450872","2"
"5461427","1"
"5463516","1"
"5467299","2"
"5471137","3"
"5472613","1"
"5481147","2"
"5481879","2"
"5482437","6"
"5482506","2"
"5484568","1"
"5485418","4"
"5492429","1"
"5493115","4"
"5493655","2"
"5494103","3"
"5494131","2"
"5495920","3"
"5498497","1"
"5498977","2"
"5506111","1"
"5508439","6"
"5510823","3"
"5514041","4"
"5520460","2"
"5522679","1"
"5524121","2"
"5524957","1"
"5530151","3"
"5530413","1"
"5531455","15"
"5532030","1"
"5537628","5"
"5546776","1"
"5547116","3"
"5549129","2"
"5550300","2"
"5555866","4"
"5557481","2"
"5570382","2"
"5576786","4"
"5576887","3"
"5577250","1"
"5578402","3"
"5578501","1"
"5579274","3"
"5580718","2"
"5580960","3"
"5581593","3"
"5583379","4"
"5583508","1"
"5584337","6"
"5584620","6"
"5584901","2"
"5585989","1"
"5588611","2"
"5588783","3"
"5589001","4"
"5591975","5"
"5592764","1"
"5593326","1"
"5595200","6"
"5598452","1"
"5599058","2"
"5599859","1"
"5600206","4"
"5604633","1"
"5606646","3"
"5606711","1"
"5609411","3"
"5609907","2"
"5611686","4"
"5613664","7"
"5615212","1"
"5616125","1"
"5618208","2"
"5618214","1"
"5619822","2"
"5620695","8"
"5631324","1"
"5632658","2"
"5633033","1"
"5633824","4"
"5634631","1"
"5635190","2"
"5635246","2"
"5637553","2"
"5639591","2"
"5641326","1"
"5643224","2"
"5645418","2"
"5645577","1"
"5648941","1"
"5654115","2"
"5655792","3"
"5655813","4"
"5656852","1"
"5657553","1"
"5662249","4"
"5667118","2"
"5670287","5"
"5671428","2"
"5676352","3"
"5678957","1"
"5679931","6"
"5681117","4"
"5682288","3"
"5685055","5"
"5685240","2"
"5687149","1"
"5687970","6"
"5688470","1"
"5688526","1"
"5689127","2"
"5689636","3"
"5691746","2"
"5693977","3"
"5694221","2"
"5694513","1"
"5698662","2"
"5698803","1"
"5700543","3"
"5705429","6"
"5706075","6"
"5706696","1"
"5708051","1"
"5712635","2"
"5714394","3"
"5715947","1"
"5716204","2"
"5716242","3"
"5716416","1"
"5717519","3"
"5732116","3"
"5732331","5"
"5732990","3"
"5733999","2"
"5736141","3"
"5738791","4"
"5740159","1"
"5741792","2"
"5743565","3"
"5743777","4"
"5744896","1"
"5745575","2"
"5747154","2"
"5747798","1"
"5748984","1"
"5750039","1"
"5750644","3"
"5752874","5"
"5757196","1"
"5757838","4"
"5757870","1"
"5758641","3"
"5760296","1"
"5764679","2"
"5770024","2"
"5770988","1"
"5773516","6"
"5791069","2"
"5792614","4"
"5794227","4"
"5795939","1"
"5796796","2"
"5797932","2"
"5799843","7"
"5800918","6"
"5803248","4"
"5804200","1"
"5804440","2"
"5804510","1"
"5808107","2"
"5812522","4"
"5814536","1"
"5816013","2"
"5822317","4"
"5825969","5"
"5828892","3"
"5832292","3"
"5833096","2"
"5835093","2"
"5839073","2"
"5839556","4"
"5841608","2"
"5843305","1"
"5846413","1"
"5847128","3"
"5849013","6"
"5852437","1"
"5855349","3"
"5857171","1"
"5858051","0"
"5858272","1"
"5859029","2"
"5859041","2"
"5860938","1"
"5861749","1"
"5863644","5"
"5868289","0"
"5871509","2"
"5876859","4"
"5878705","4"
"5879132","2"
"5880388","2"
"5880410","3"
"5885296","1"
"5888204","1"
"5888743","1"
"5888968","4"
"5891563","1"
"5894193","4"
"5894660","2"
"5894994","2"
"5897076","4"
"5902133","2"
"5903548","1"
"5905390","2"
"5909397","2"
"5912149","2"
"5912411","2"
"5915869","1"
"5917914","1"
"5920246","1"
"5920627","3"
"5921827","1"
"5925154","4"
"5926939","4"
"5927445","2"
"5929705","2"
"5930441","1"
"5932474","1"
"5935551","2"
"5937375","4"
"5938611","2"
"5942570","2"
"5942732","3"
"5943790","1"
"5943904","5"
"5947621","1"
"5950935","4"
"5952932","2"
"5956178","2"
"5963725","1"
"5968749","1"
"5971453","2"
"5973086","1"
"5973307","1"
"5973633","1"
"5975718","5"
"5976517","3"
"5991591","4"
"5994274","1"
"5994620","1"
"5995514","1"
"5996405","2"
"6000601","1"
"6002238","0"
"6004475","1"
"6005631","3"
"6006021","3"
"6007501","4"
"6011310","3"
"6012627","1"
"6012983","2"
"6017615","1"
"6020358","3"
"6023168","1"
"6023320","2"
"6023493","2"
"6024950","4"
"6025613","3"
"6029075","2"
"6032880","2"
"6033763","1"
"6033972","3"
"6035221","1"
"6037834","3"
"6037897","2"
"6038620","7"
"6039602","3"
"6040130","5"
"6040718","1"
"6041555","6"
"6041647","2"
"6043617","2"
"6047229","0"
"6047411","1"
"6049853","1"
"6054123","2"
"6054170","2"
"6054759","3"
"6055012","2"
"6058166","3"
"6059524","1"
"6061722","4"
"6062436","1"
"6062590","3"
"6063068","7"
"6065078","1"
"6067392","1"
"6069907","3"
"6073717","2"
"6074875","2"
"6075256","2"
"6076781","1"
"6077419","3"
"6081475","1"
"6084734","1"
"6088530","1"
"6088978","2"
"6088991","4"
"6089774","1"
"6089908","2"
"6093279","3"
"6093386","1"
"6095862","4"
"6097248","2"
"6103472","3"
"6105805","2"
"6108489","2"
"6115858","3"
"6119320","3"
"6120061","2"
"6124706","1"
"6128134","3"
"6128811","6"
"6131264","1"
"6132569","2"
"6133789","2"
"6143175","1"
"6143298","1"
"6147328","3"
"6147529","1"
"6147773","1"
"6148581","1"
"6148730","2"
"6150194","1"
"6158772","2"
"6161556","6"
"6163692","2"
"6164576","2"
"6164847","1"
"6166276","1"
"6166599","2"
"6170358","2"
"6171729","2"
"6176408","1"
"6179645","5"
"6186115","2"
"6186300","2"
"6186359","1"
"6187443","2"
"6189039","3"
"6189873","1"
"6192592","1"
"6194626","1"
"6196417","1"
"6198290","0"
"6205705","5"
"6206959","3"
"6207050","0"
"6213058","2"
"6214010","1"
"6215982","1"
"6216114","5"
"6216160","2"
"6217399","1"
"6219043","0"
"6236506","1"
"6239016","4"
"6243794","2"
"6244379","1"
"6249047","4"
"6250526","5"
"6254268","1"
"6254721","2"
"6256087","1"
"6261252","1"
"6261961","1"
"6263209","1"
"6263327","7"
"6265189","2"
"6269416","1"
"6270113","2"
"6272099","2"
"6277990","3"
"6279690","1"
"6281219","1"
"6288305","2"
"6289264","1"
"6290015","2"
"6290331","3"
"6290477","0"
"6291645","2"
"6292530","1"
"6294472","1"
"6295078","1"
"6300019","1"
"6305801","2"
"6308781","1"
"6312721","1"
"6317175","3"
"6317286","2"
"6318114","3"
"6319135","3"
"6321310","3"
"6322107","5"
"6331371","4"
"6331652","2"
"6331687","2"
"6333298","4"
"6337976","3"
"6339346","2"
"6340466","4"
"6340562","7"
"6341989","2"
"6343597","2"
"6345299","1"
"6345690","6"
"6349195","2"
"6349358","3"
"6350184","3"
"6353782","2"
"6354467","1"
"6355540","1"
"6356912","3"
"6360914","1"
"6365486","1"
"6366837","1"
"6366897","2"
"6368194","2"
"6368714","2"
"6371246","5"
"6371614","1"
"6374343","1"
"6377577","3"
"6379377","2"
"6380263","3"
"6383985","1"
"6384776","1"
"6386650","3"
"6389682","10"
"6392155","1"
"6392274","2"
"6399242","5"
"6399243","3"
"6399833","1"
"6400300","12"
"6403050","2"
"6403662","1"
"6404608","4"
"6405967","2"
"6408007","1"
"6408931","2"
"6410379","4"
"6415711","4"
"6418828","1"
"6420774","3"
"6422799","3"
"6424931","1"
"6425064","2"
"6426927","5"
"6428976","1"
"6429403","5"
"6431918","4"
"6433036","2"
"6433102","2"
"6438093","1"
"6438320","2"
"6440765","1"
"6441643","4"
"6444249","5"
"6445775","1"
"6446178","3"
"6447806","1"
"6449190","2"
"6451381","1"
"6456717","2"
"6456825","2"
"6460463","1"
"6461419","4"
"6461763","1"
"6462042","1"
"6466763","0"
"6471471","1"
"6473352","5"
"6475132","3"
"6475345","2"
"6477596","2"
"6478451","3"
"6479135","3"
"6479262","4"
"6484722","2"
"6485376","1"
"6486549","4"
"6487418","3"
"6490412","1"
"6501254","1"
"6504465","1"
"6505062","5"
"6506451","2"
"6509050","2"
"6509200","4"
"6511999","1"
"6513996","1"
"6514658","1"
"6517120","0"
"6519320","1"
"6520473","2"
"6523387","2"
"6525269","1"
"6526482","2"
"6529832","1"
"6530640","2"
"6531167","4"
"6532783","1"
"6536988","3"
"6539911","1"
"6541688","1"
"6542173","1"
"6547214","3"
"6550337","5"
"6552224","1"
"6556318","1"
"6559068","4"
"6559081","5"
"6559901","1"
"6566800","1"
"6568520","4"
"6570430","3"
"6571440","2"
"6572377","3"
"6572789","3"
"6572897","3"
"6575739","3"
"6576235","3"
"6578824","9"
"6580870","1"
"6581177","2"
"6582264","1"
"6582548","3"
"6582853","3"
"6585459","1"
"6589138","1"
"6590218","1"
"6598329","3"
"6604892","1"
"6605787","1"
"6608770","2"
"6609692","2"
"6610266","4"
"6611070","3"
"6611228","3"
"6611797","2"
"6612098","1"
"6612719","1"
"6613655","1"
"6613674","2"
"6614529","1"
"6614724","4"
"6614870","5"
"6615749","1"
"6616782","8"
"6621652","4"
"6622259","1"
"6625642","2"
"6625776","2"
"6626048","1"
"6626428","5"
"6629457","1"
"6630621","3"
"6632982","3"
"6634623","1"
"6638549","2"
"6639666","3"
"6641285","1"
"6643398","1"
"6644425","1"
"6645014","2"
"6648337","5"
"6651371","1"
"6652227","2"
"6663646","0"
"6664552","1"
"6665053","1"
"6666013","2"
"6668039","1"
"6669258","1"
"6671303","2"
"6671641","3"
"6672312","3"
"6672346","1"
"6679557","7"
"6681904","1"
"6685345","8"
"6686176","2"
"6690831","1"
"6692671","1"
"6692952","3"
"6696131","0"
"6698364","1"
"6698565","1"
"6698577","1"
"6699887","1"
"6700201","3"
"6700275","4"
"6704841","1"
"6705861","5"
"6707007","5"
"6707986","1"
"6708187","3"
"6711382","1"
"6714659","5"
"6714743","4"
"6715975","3"
"6717214","5"
"6723004","3"
"6725234","7"
"6726522","2"
"6731619","2"
"6735490","2"
"6735515","3"
"6736007","1"
"6736151","1"
"6738295","1"
"6740031","2"
"6742725","2"
"6742976","3"
"6744553","1"
"6745095","1"
"6745984","2"
"6747146","0"
"6747354","1"
"6748106","2"
"6748460","2"
"6750055","1"
"6753576","2"
"6755107","4"
"6756627","4"
"6759650","3"
"6760342","1"
"6762975","1"
"6763341","2"
"6766776","5"
"6770076","2"
"6773363","1"
"6774863","3"
"6779651","1"
"6780790","1"
"6781923","2"
"6781931","9"
"6785526","1"
"6785597","1"
"6785960","1"
"6790114","2"
"6792010","1"
"6796074","1"
"6796159","1"
"6797169","1"
"6798129","1"
"6798826","1"
"6802397","2"
"6802894","1"
"6805008","2"
"6808665","5"
"6808859","3"
"6810221","4"
"6811798","1"
"6811845","1"
"6816148","3"
"6816694","2"
"6817280","1"
"6818471","1"
"6820176","6"
"6825403","5"
"6826093","1"
"6827725","2"
"6828344","2"
"6832849","1"
"6834908","1"
"6837650","1"
"6838494","2"
"6840723","1"
"6841104","3"
"6842924","3"
"6843776","2"
"6845155","1"
"6846101","2"
"6847427","2"
"6848201","4"
"6849202","5"
"6851461","21"
"6852019","2"
"6863410","2"
"6868642","1"
"6869866","1"
"6870248","2"
"6875711","3"
"6876296","1"
"6876707","3"
"6879133","4"
"6880559","1"
"6882671","2"
"6884421","2"
"6885304","1"
"6887961","2"
"6889606","2"
"6889810","4"
"6890333","1"
"6890882","2"
"6891510","2"
"6893170","3"
"6893500","2"
"6895089","2"
"6900563","1"
"6901210","1"
"6905447","2"
"6907822","2"
"6908394","1"
"6911831","1"
"6915001","1"
"6916571","4"
"6919290","1"
"6921516","1"
"6921686","1"
"6922859","2"
"6928648","1"
"6928697","3"
"6930943","3"
"6932296","0"
"6934097","2"
"6934219","2"
"6935835","2"
"6937356","1"
"6942977","3"
"6944455","1"
"6946957","1"
"6948798","3"
"6950327","3"
"6951277","1"
"6952416","2"
"6953590","1"
"6953621","2"
"6954866","3"
"6961061","2"
"6962940","2"
"6968792","3"
"6970754","6"
"6975411","2"
"6977284","1"
"6979788","2"
"6981589","2"
"6984543","3"
"6987165","1"
"6987876","3"
"6990777","2"
"6991009","0"
"6992965","3"
"6993145","3"
"6993841","0"
"6994214","1"
"6995789","2"
"6997127","2"
"6999511","1"
"7002314","1"
"7003441","4"
"7006331","2"
"7006498","1"
"7013197","7"
"7015614","2"
"7019680","1"
"7020945","3"
"7027498","3"
"7027593","1"
"7030119","3"
"7031812","1"
"7035771","3"
"7037780","2"
"7042216","5"
"7047801","2"
"7048080","2"
"7049066","1"
"7050059","1"
"7053050","2"
"7053432","8"
"7055300","0"
"7056656","2"
"7058627","1"
"7060091","3"
"7063205","3"
"7063657","1"
"7066029","1"
"7072968","2"
"7077339","1"
"7082793","1"
"7093878","2"
"7093935","1"
"7094142","2"
"7095393","1"
"7095664","5"
"7096877","3"
"7100034","2"
"7100182","1"
"7101019","2"
"7103305","1"
"7103538","2"
"7104684","2"
"7106354","2"
"7108700","5"
"7109687","2"
"7113579","2"
"7121480","3"
"7121922","1"
"7123269","1"
"7123608","3"
"7124462","3"
"7135392","4"
"7135438","3"
"7139008","1"
"7142811","3"
"7144650","2"
"7147988","2"
"7148126","8"
"7149177","2"
"7150213","1"
"7160349","1"
"7166129","4"
"7166311","1"
"7167380","1"
"7168918","2"
"7171114","2"
"7171389","1"
"7173195","2"
"7173219","3"
"7173678","4"
"7176301","1"
"7179216","6"
"7179345","2"
"7181786","4"
"7183120","3"
"7183823","0"
"7184131","2"
"7187628","0"
"7187652","3"
"7189092","1"
"7189997","2"
"7195116","2"
"7197168","3"
"7199298","2"
"7201028","3"
"7201560","1"
"7205977","3"
"7207872","1"
"7211091","1"
"7212119","2"
"7215606","1"
"7215617","1"
"7216470","1"
"7217172","2"
"7219758","3"
"7220295","1"
"7220444","2"
"7224488","2"
"7225720","1"
"7226765","2"
"7229228","1"
"7229392","2"
"7233714","3"
"7233836","2"
"7235390","1"
"7244924","2"
"7246765","1"
"7249898","1"
"7256355","2"
"7257261","1"
"7259873","1"
"7261742","3"
"7263037","3"
"7264203","3"
"7267685","2"
"7267890","1"
"7270762","1"
"7271025","2"
"7273678","3"
"7274220","1"
"7276814","1"
"7277144","1"
"7277946","2"
"7278449","1"
"7279298","5"
"7290182","4"
"7291244","1"
"7292658","2"
"7297392","1"
"7297737","1"
"7299006","6"
"7302288","1"
"7303236","7"
"7305462","1"
"7307970","6"
"7308731","1"
"7309197","1"
"7309655","1"
"7309906","3"
"7312401","1"
"7315033","3"
"7315079","3"
"7318743","5"
"7319896","3"
"7323652","2"
"7324449","2"
"7325655","1"
"7325811","3"
"7326086","2"
"7331684","1"
