id,favorite
"5596040","6"
"5596994","2"
"5601506","1"
"5608769","1"
"5609216","1"
"5614726","1"
"5620561","4"
"5621422","2"
"5621503","3"
"5622021","1"
"5624699",""
"5629122","5"
"5630308","1"
"5637396",""
"5638957","1"
"5639990",""
"5641594","2"
"5642260",""
"5642837","1"
"5647920",""
"5648767",""
"5653640",""
"5654475",""
"5655032","2"
"5656892","1"
"5660217",""
"5661848",""
"5663105","1"
"5664604","1"
"5665577","4"
"5668634","2"
"5670159",""
"5671721",""
"5676406","3"
"5676742",""
"5682836",""
"5683048",""
"5686531","6"
"5696347",""
"5696755",""
"5698308","1"
"5705996","8"
"5706157",""
"5706166","8"
"5707744","3"
"5709321","3"
"5710152",""
"5710454","3"
"5714046","3"
"5714581","1"
"5722330","2"
"5729443","1"
"5729984",""
"5731358","1"
"5736130",""
"5739586","1"
"5743513",""
"5745344","6"
"5747136","12"
"5748789","1"
"5750122",""
"5753671","3"
"5758812","1"
"5759065","1"
"5761519","4"
"5761702",""
"5762604","1"
"5763723","3"
"5766252","1"
"5768130","5"
"5769847","10"
"5769965","3"
"5770779",""
"5773233","3"
"5773363","2"
"5773430",""
"5775171",""
"5777105","3"
"5781224",""
"5782469",""
"5783832","2"
"5788057",""
"5789685","28"
"5792872",""
"5797648","3"
"5802446","2"
"5802611","1"
"5807164",""
"5815361","3"
"5816239","1"
"5816246",""
"5821254","1"
"5832013",""
"5836413","5"
"5837329",""
"5842622",""
"5844789",""
"5850744","1"
"5854815","2"
"5855145",""
"5858399",""
"5861782",""
"5861983",""
"5864114","1"
"5868100",""
"5869946",""
"5871279","87"
"5871343","4"
"5877596",""
"5883127",""
"5885639","1"
"5885648",""
"5887991",""
"5888990","3"
"5889519",""
"5893321","1"
"5894225",""
"5894832",""
"5894835",""
"5899238",""
"5906154","4"
"5910066","1"
"5910478",""
"5911579","1"
"5912577","1"
"5914935","4"
"5918343","13"
"5922421",""
"5929456",""
"5935020",""
"5935128",""
"5935231",""
"5935629","1"
"5937212",""
"5938766",""
"5939301",""
"5939694","1"
"5942039","2"
"5943991",""
"5947791",""
"5949430","2"
"5953060",""
"5956409",""
"5957106",""
"5963525","1"
"5965095","1"
"5968342",""
"5968411",""
"5973635","2"
"5974245",""
"5976921","6"
"5976940","11"
"5977617",""
"5978278",""
"5978312","1"
"5978537",""
"5988417",""
"5990363",""
"5994470",""
"5994765","1"
"5995997","1"
"5996031",""
"5996168",""
"5997955","7"
"6005178","2"
"6005254","1"
"6007780",""
"6008238",""
"6008272","1"
"6008429","0"
"6009409",""
"6011348","3"
"6019331","3"
"6020648","3"
"6021104",""
"6025525","3"
"6029253",""
"6029610",""
"6031258","14"
"6031519",""
"6035746","0"
"6036085",""
"6037752",""
"6041945","0"
"6042846",""
"6045559",""
"6048234","0"
"6048722","1"
"6054627","3"
"6061571","4"
"6069369","16"
"6071067","1"
"6072401","2"
"6073521",""
"6073822","0"
"6074776","1"
"6076925",""
"6077507","6"
"6079469","1"
"6080792","0"
"6083814","1"
"6084270",""
"6084923","5"
"6086524","5"
"6091074",""
"6093264",""
"6098868",""
"6101565","2"
"6104869","1"
"6107799",""
"6115410",""
"6117157",""
"6119172","1"
"6119750",""
"6120203",""
"6120657","13"
"6122358",""
"6124310","2"
"6124951",""
"6126061","6"
"6127087","0"
"6127857","1"
"6127955",""
"6134797","1"
"6136617",""
"6137760","0"
"6139083",""
"6140746","1"
"6141137",""
"6142225",""
"6143646","6"
"6148415",""
"6148746","1"
"6150135","3"
"6150921",""
"6151927",""
"6152649","4"
"6155618",""
"6157550","16"
"6159817","1"
"6160554","10"
"6161985","36"
"6166692","1"
"6168964","1"
"6172342","3"
"6173485",""
"6175639","1"
"6183971","1"
"6187678","2"
"6190001",""
"6191898",""
"6192239",""
"6193177","7"
"6197852",""
"6207428",""
"6210045","7"
"6219003",""
"6223301",""
"6235515","3"
"6235599",""
"6237534","2"
"6239291","4"
"6241571",""
"6244245",""
"6246922","2"
"6250662","1"
"6258047","8"
"6258247","0"
"6261636","1"
"6263630","6"
"6264875","3"
"6264963","5"
"6267430","1"
"6269077","2"
"6269949","1"
"6272861","4"
"6275153",""
"6276435","14"
"6277682",""
"6281540",""
"6288771",""
"6293713","8"
"6293922",""
"6300299",""
"6300926",""
"6303840","1"
"6305428",""
"6306997","4"
"6308809",""
"6310104",""
"6316225","7"
"6320794","2"
"6322349","6"
"6324661",""
"6330329",""
"6334945",""
"6337825","4"
"6339275","1"
"6340298",""
"6340918","124"
"6342343",""
"6343129",""
"6344627","2"
"6345354",""
"6348121",""
"6351357",""
"6353849","71"
"6357234","2"
"6357579","50"
"6358555","2"
"6359537",""
"6360801","1"
"6363801","16"
"6365154",""
"6365209","8"
"6370745","5"
"6371987","1"
"6373047",""
"6373255",""
"6375117",""
"6376493","1"
"6377009","166"
"6378897",""
"6382116","3"
"6385491",""
"6388737",""
"6393292","6"
"6396904",""
"6398897",""
"6400826",""
"6401996","1"
"6402154",""
"6402342","3"
"6403194","4"
"6409330","0"
"6417194",""
"6422467",""
"6423467",""
"6423734",""
"6431383","4"
"6431803","1"
"6431929","1"
"6432179","3"
"6433748",""
"6440886","1"
"6441158","13"
"6448076",""
"6448759","2"
"6451077","2"
"6457003",""
"6457471","4"
"6457752",""
"6465531",""
"6471798","1"
"6475117",""
"6476508","1"
"6476835",""
"6479656","1"
"6481852",""
"6482484","8"
"6483181","3"
"6485970","1"
"6486121","6"
"6488246","0"
"6488368",""
"6490508","2"
"6492122",""
"6493516","1"
"6493884","0"
"6497183","2"
"6498370",""
"6500154","1"
"6501101","2"
"6501929","2"
"6501973","0"
"6505259",""
"6507767",""
"6509719",""
"6514638","1"
"6517084",""
"6518270",""
"6519310",""
"6524094",""
"6524548",""
"6528775","2"
"6535273","2"
"6538485","16"
"6549620",""
"6552829","2"
"6553074","2"
"6554671",""
"6555091",""
"6556377","2"
"6559272","15"
"6561771","1"
"6565104","1"
"6566925","3"
"6568885","0"
"6569672","4"
"6570125","1"
"6573452",""
"6574666",""
"6580775","2"
"6580978","2"
"6584569","2"
"6585884","3"
"6586010","2"
"6586147",""
"6592010","12"
"6593801","2"
"6607675","3"
"6608529","3"
"6610572","2"
"6611304","2"
"6620650","2"
"6621522","0"
"6623325",""
"6626766","1"
"6629473","12"
"6630282",""
"6632721",""
"6633164","2"
"6635866","5"
"6643104",""
"6646455",""
"6647667","2"
"6653548","1"
"6656008",""
"6659360","56"
"6660335",""
"6662198",""
"6663893","3"
"6664867","1"
"6665690",""
"6667627","2"
"6669181","13"
"6669769",""
"6671069","1"
"6671331",""
"6676444",""
"6680068",""
"6681083","3"
"6681435","1"
"6681549",""
"6681969","3"
"6683473",""
"6685187","1"
"6692329","0"
"6692458",""
"6692546","3"
"6694735",""
"6695069","0"
"6697502",""
"6701395",""
"6705009","4"
"6710190",""
"6710452",""
"6711868",""
"6719996","0"
"6720166",""
"6721939",""
"6725341","1"
"6729324","3"
"6735216",""
"6737996",""
"6739173","3"
"6739932",""
"6744008",""
"6744620",""
"6746178",""
"6749361","2"
"6752633","2"
"6754929",""
"6755180","22"
"6755471","3"
"6760114",""
"6761653","1"
"6764313","2"
"6765240","3"
"6765836",""
"6774714","1"
"6778833","3"
"6781535","15"
"6782051",""
"6786263","3"
"6786945","4"
"6787586","10"
"6788018","93"
"6790257","1"
"6795568","4"
"6796863",""
"6797843","2"
"6799921","7"
"6802421",""
"6810634","6"
"6813929",""
"6816210",""
"6818665","2"
"6819095","0"
"6820357",""
"6824434","3"
"6829256",""
"6830359","1"
"6834951","1"
"6839275",""
"6840206","8"
"6840986",""
"6843698","5"
"6843828","1"
"6846273","1"
"6846859","2"
"6847107","1"
"6847218",""
"6854829",""
"6854975","4"
"6855534",""
"6858014","2"
"6860891",""
"6861846","4"
"6863937","5"
"6870871",""
"6873408",""
"6875035",""
"6880342",""
"6893003",""
"6893567","1"
"6897160",""
"6908948","101"
"6909294",""
"6911857",""
"6914564",""
"6915457","1"
"6921979",""
"6923004",""
"6924614",""
"6924763",""
"6928641","2"
"6931212",""
"6931733",""
"6932737",""
"6933556","2"
"6936061",""
"6941294",""
"6945980",""
"6953431","7"
"6957406","13"
"6960183",""
"6960729","4"
"6963661","6"
"6967842",""
"6972705",""
"6975805","2"
"6977758","1"
"6978978",""
"6979458",""
"6980567","1"
"6983150",""
"6984521","1"
"6985631",""
"6986264","1"
"6986609",""
"6989037","1"
"6989941",""
"6990671","7"
"6991046","4"
"6992019","2"
"6994944","20"
"6996439","1"
"7002365","3"
"7007236","0"
"7007965","4"
"7008376",""
"7011283",""
"7012325","2"
"7017000",""
"7017688","6"
"7023018",""
"7024553",""
"7037105","0"
"7044294",""
"7047287","4"
"7062769",""
"7071366","20"
"7072129","1"
"7072825",""
"7073319",""
"7080267","4"
"7086797","2"
"7092714","1"
"7094035","10"
"7094777","2"
"7100206","1"
"7102359",""
"7103544","1"
"7104835","0"
"7105324","3"
"7108570","0"
"7109550","1"
"7111651","3"
"7113775","1"
"7114616","3"
"7120647",""
"7124735","18"
"7125275","16"
"7125873",""
"7127631",""
"7131911",""
"7139178","23"
"7140242",""
"7143582",""
"7144680",""
"7145773","1"
"7149713","1"
"7154806",""
"7155420","4"
"7157948","2"
"7160619",""
"7164167","2"
"7164359","1"
"7165518","1"
"7170048",""
"7172593","2"
"7173774",""
"7180918",""
"7181322",""
"7184563",""
"7188646",""
"7191747","1"
"7191906","4"
"7193379","2"
"7193485","1"
"7193991",""
"7197535",""
"7199095",""
"7199129","10"
"7200371",""
"7201154","4"
"7204772",""
"7204841","0"
"7206133","4"
"7211986","1"
"7212391","4"
"7213074",""
"7216969","29"
"7219312","8"
"7219989","6"
"7222396",""
"7224051",""
"7224626","14"
"7225147",""
"7232310","1"
"7234529","7"
"7236354","2"
"7236843","1"
"7239021",""
"7243557",""
"7244909",""
"7248383",""
"7251818","1"
"7258029",""
"7262835",""
"7266737",""
"7268241",""
"7275062",""
"7275944","3"
"7277866","1"
"7281619","2"
"7282930","1"
"7284284","2"
"7285059","44"
"7299349",""
"7299385","3"
"7303103","1"
"7303266","4"
"7303872","2"
"7304113",""
"7309515","1"
"7312010","2"
"7319806",""
"7324708","0"
"7327098",""
"7329532",""
"7331033",""
"7332298","4"
"7333147","6"
"7337970","0"
"7338529","0"
"7339807","1"
"7341731","1"
"7344117","2"
"7345082",""
"7346263",""
"7347749",""
"7348224","4"
"7348867",""
"7349621",""
"7349742",""
"7351321",""
"7353533",""
"7356072","1"
"7357048",""
"7357526","1"
"7357652",""
"7359701",""
"7360403","61"
"7361513","21"
"7368307","1"
"7372995",""
"7376203","1"
"7380761","1"
"7381166",""
"7385321",""
"7389420","2"
"7390150",""
"7390453","9"
"7391735","4"
"7399524",""
"7400292","6"
"7403811","0"
"7403826",""
"7406871",""
"7407333","14"
"7410981","2"
"7411052","1"
"7414237","1"
"7414955","3"
"7415279","0"
"7417809",""
"7420054",""
"7420071",""
"7420861","0"
"7427198","2"
"7430498",""
"7430512",""
"7435980","4"
"7437429",""
"7438838","1"
"7439563","23"
"7440453","5"
"7442875","6"
"7443560",""
"7446009","1"
"7465222","2"
"7467798","1"
"7469927","3"
"7470007",""
"7474844","1"
"7480914","1"
"7482523","1"
"7487758",""
"7488284","3"
"7502153",""
"7505832",""
"7507370","2"
"7508126",""
"7509935",""
"7510622","4"
"7515353",""
"7517434","1"
"7517650","1"
"7518478",""
"7521223",""
"7523123","3"
"7525321","5"
"7525679","3"
"7528967","4"
"7529486",""
"7529993","1"
"7530069","2"
"7538745",""
"7539625","10"
"7545112",""
"7545176",""
"7551047","2"
"7552318",""
"7552710",""
"7553463",""
"7553760","2"
"7555752","1"
"7557509",""
"7557655",""
"7558943","3"
"7559025",""
"7563774",""
"7564157","2"
"7565247",""
"7566938",""
"7570265",""
"7571171","2"
"7572793","3"
"7573837",""
"7574237","4"
"7577128",""
"7579943",""
"7580083","2"
"7580261",""
"7587251","1"
"7588954",""
"7591029","2"
"7592306",""
"7592728","0"
"7595394",""
"7596882","3"
"7600395",""
"7600617",""
"7603851",""
"7603890",""
"7604630",""
"7609071",""
"7609105",""
"7609458",""
"7611383","12"
"7618567","1"
"7620017",""
"7623316",""
"7623335","6"
"7623392","1"
"7624636",""
"7626914","5"
"7627097",""
"7634895","4"
"7637822",""
"7644405",""
"7645165","1"
"7651081",""
"7652094","1"
"7670772",""
"7684654","3"
"7685664","2"
"7689220",""
"7702258","1"
"7709540","2"
"7710135",""
"7713145","2"
"7715171","5"
"7725043",""
"7726781","3"
"7730741","6"
"7731237","42"
"7732721","3"
"7734340","1"
"7735112",""
"7735474","2"
"7736714",""
"7739909",""
"7739951",""
"7740935","1"
"7745890","1"
"7750962","1"
"7752156","1"
"7753731",""
"7757083","5"
"7757109",""
"7762550",""
"7762771","7"
"7766811","6"
"7771120",""
"7782574","2"
"7782936",""
"7783054","1"
"7786445","4"
"7790410",""
"7791524",""
"7795240","1"
"7797857",""
"7801965",""
"7803793","2"
"7806086","6"
"7806991",""
"7809496","1"
"7810461","2"
"7818968","1"
"7819074",""
"7820522",""
"7821969","0"
"7825492","1"
"7829063",""
"7837652",""
"7838808","13"
"7839843",""
"7840571","0"
"7844860","1"
"7846134","1"
"7846164",""
"7846402","1"
"7846437",""
"7847326",""
"7857132",""
"7863283","4"
"7872265","4"
"7872771",""
"7874595",""
"7874803","2"
"7881122","4"
"7885847","4"
"7886967","4"
"7891125",""
"7897138",""
"7900673",""
"7913658","3"
"7915272",""
"7916617","2"
"7918045",""
"7918154","6"
"7919081","1"
"7931109","2"
"7933300",""
"7935890",""
"7940780",""
"7946333","1"
"7948953","4"
"7953090",""
"7954116",""
"7955688",""
"7956931",""
"7957752","4"
"7970204",""
"7974143",""
"7976065","2"
"7977008","2"
"7977575","3"
"7978157",""
"7983488",""
"7990952","2"
"7992753",""
"7994068","1"
"7995035",""
"7996015",""
"7999508","1"
"8000918","2"
"8001100",""
"8003379",""
"8006782","1"
"8007251",""
"8008434",""
"8009834","6"
"8009937",""
"8010807",""
"8017642",""
"8023246",""
"8024515",""
"8026320","1"
"8028182",""
"8032575",""
"8033025",""
"8033100",""
"8035574",""
"8041658","1"
"8043874","2"
"8049645","1"
"8051600",""
"8051742",""
"8061677","5"
"8064861",""
"8069640","7"
"8074984",""
"8079058",""
"8079493",""
"8080629","1"
"8081053",""
"8081410",""
"8083336",""
"8084681",""
"8085243",""
"8087054",""
"8091164",""
"8091607","2"
"8092379",""
"8093248",""
"8095061","3"
"8096708",""
"8100349",""
"8102794","3"
"8114903",""
"8120146",""
"8120160","3"
"8123628","3"
"8124001",""
"8127409",""
"8134311","0"
"8138425",""
"8142561",""
"8145795",""
"8153332","2"
"8157824",""
"8158762",""
"8160606","2"
"8162698","7"
"8165012","1"
"8167935","1"
"8168110",""
"8175671","3"
"8176630",""
"8178562","1"
"8181131","4"
"8185762",""
"8188929","2"
"8190207","2"
"8200461",""
"8202693",""
"8202886","0"
"8202999","1"
"8207071",""
"8211480",""
"8217558",""
"8217871",""
"8223211","2"
"8227679",""
"8228601","1"
"8230070","1"
"8236699","9"
"8236721",""
"8237457",""
"8239716",""
"8242827",""
"8250356",""
"8252349",""
"8255316",""
"8255951",""
"8256596","1"
"8256809","2"
"8259384","3"
"8260449","5"
"8261734",""
"8263961","3"
"8267357",""
"8267374",""
"8267938",""
"8269116",""
"8270340","5"
"8270460",""
"8277359",""
"8278497",""
"8278720",""
"8278891","1"
"8279970","3"
"8284598",""
"8291384",""
"8294589",""
"8300171","2"
"8301676",""
"8302796","2"
"8310153","1"
"8312747",""
"8314019",""
"8315294",""
"8320100","3"
"8322428",""
"8324096",""
"8324630",""
"8328074","3"
"8338298","1"
"8342455","2"
"8343894","8"
"8355031","2"
"8357868","2"
"8359258",""
"8363004",""
"8370829","1"
"8374333","0"
"8375385","1"
"8378235","3"
"8379236",""
"8384189",""
"8385198","1"
"8386268",""
"8387191","2"
"8387301",""
"8387504",""
"8387983","14"
"8389099",""
"8392041","1"
"8394254",""
"8395877","6"
"8396297","2"
"8398056","1"
"8400736",""
"8401938","2"
"8414322","1"
"8415944","2"
"8420733","3"
"8421673",""
"8426275","1"
"8426397","2"
"8429935","2"
"8431833","2"
"8435224",""
"8436138",""
"8438857","3"
"8442444","1"
"8442786",""
"8445177",""
"8445760","4"
"8451131","1"
"8453578","1"
"8454677","6"
"8467380","3"
"8468075","2"
"8468799","4"
"8471118",""
"8471613",""
"8479602",""
"8480219","1"
"8480436",""
"8480918","3"
"8484360","1"
"8486064",""
"8486233",""
"8486793","2"
"8488983","1"
"8490037",""
"8491202",""
"8491324",""
"8493547",""
"8500081","1"
"8500513","2"
"8501039","13"
"8501058","14"
"8505071",""
"8506370","1"
"8506661",""
"8509087","6"
"8510213","1"
"8513671",""
"8515691","1"
"8516989",""
"8520237","1"
"8527558","1"
"8531162","1"
"8532343","1"
"8532698",""
"8532828","3"
"8533517","1"
"8534264",""
"8538766",""
"8540140","1"
"8543229",""
"8544088",""
"8545101",""
"8545685","6"
"8554215","1"
"8556075",""
"8560282",""
"8562524",""
"8564062",""
"8566067",""
"8566700","3"
"8567495","1"
"8567508","1"
"8575372",""
"8575404","1"
"8576416",""
"8584857","1"
"8585955","2"
"8589330",""
"8591136","0"
"8596153",""
"8600652","32"
"8605365",""
"8610909","1"
"8616221",""
"8617046",""
"8619921",""
"8622537",""
"8628925","1"
"8634493",""
"8634623","2"
"8636558",""
"8636778",""
"8640340","23"
"8641069",""
"8641109","3"
"8643277",""
"8644681",""
"8644867","2"
"8647165","1"
"8654064","22"
"8656063","3"
"8657824",""
"8663358",""
"8669726","2"
"8669946","42"
"8674018","21"
"8677062","1"
"8677934",""
"8678275","2"
"8680843","10"
"8684408",""
"8687684","2"
"8693991","4"
"8694198","5"
"8695398",""
"8698554",""
"8699855","1"
"8703234","9"
"8706237",""
"8706820","1"
"8707394",""
"8710870",""
"8711186",""
"8714029",""
"8717047",""
"8717626",""
"8719739","5"
"8723479",""
"8724225","0"
"8726857","1"
"8728802","1"
"8731015","1"
"8731223","1"
"8731624","1"
"8731626","2"
"8736608",""
"8739240",""
"8739964","5"
"8740871",""
"8746108",""
"8750074","4"
"8754729","1"
"8755523",""
